available,category,image,link,price,shop,sku,title
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/92/74/17492/images/30149/30149.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n306twf2oc-8gd-geforce-rtx-3060-ti-8gb-windforce-oc/,36 120,28bit.ru,18097,Видеокарта GIGABYTE (GV-N306TWF2OC-8GD) GeForce RTX 3060 Ti 8GB WINDFORCE OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/06/90/19006/images/31984/31984.170x0.jpeg,https://28bit.ru/videokarta-kfa2-rtx-3060-ti-core-8gb-geforce-rtx-3060-ti-8gb-core-36ism6md2kck/,36 230,28bit.ru,19643,Видеокарта KFA2 (36ISM6MD2KCK) GeForce RTX 3060 Ti 8Gb CORE
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/19/95/19519/images/34893/34893.170x0.jpeg,https://28bit.ru/videokarta-msi-rtx-3060-gaming-z-trio-12g-geforce-rtx-3060-12gb-gaming-z-trio-12g/,36 920,28bit.ru,20156,Видеокарта MSI (RTX 3060 GAMING Z TRIO 12G) GeForce RTX 3060 12GB GAMING Z TRIO 12G
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/34/87/18734/images/31415/31415.170x0.jpeg,https://28bit.ru/videokarta-msi-rtx-3060-ti-ventus-2x-8gd6x-oc-geforce-rtx-3060-ti-8gb-ventus-2x-d6x/,36 930,28bit.ru,19363,Видеокарта MSI (RTX 3060 Ti VENTUS 2X 8GD6X OC) GeForce RTX 3060 Ti 8Gb VENTUS 2X D6X
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/19/91/19119/images/32136/32136.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n306txeagle-oc-8gd-geforce-rtx-3060-ti-8gb-d6x-eagle-oc/,36 990,28bit.ru,19756,Видеокарта GIGABYTE (GV-N306TXEAGLE OC-8GD) GeForce RTX 3060 Ti 8Gb D6X EAGLE OC
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/92/21/12192/images/27387/27387.170x0.jpeg,https://28bit.ru/materinskaya-plata-gigabyte-z690-aorus-elite-ddr4/,17 400,28bit.ru,12487,Материнская плата GIGABYTE Z690 AORUS ELITE DDR4
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/68/52/5268/images/5149/5149.170x0.jpeg,https://28bit.ru/materinskaya-plata-msi-mpg-z490-gaming-edge-wifi/,17 450,28bit.ru,5269,Материнская плата MSI MPG Z490 GAMING EDGE WIFI
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/42/85/18542/images/31231/31231.170x0.jpeg,https://28bit.ru/materinskaya-plata-asus-proart-b550-creator-90mb17l0-m0eay0/,17 490,28bit.ru,19171,Материнская плата ASUS PROART B550-CREATOR 90MB17L0-M0EAY0
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/85/85/18585/images/31271/31271.170x0.jpeg,https://28bit.ru/materinskaya-plata-asrock-b650-pro-rs/,17 690,28bit.ru,19214,Материнская плата ASRock B650 PRO RS
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/29/77/17729/images/30375/30375.170x0.jpeg,https://28bit.ru/materinskaya-plata-asus-prime-z590-p-wifi-90mb1810-m0eay1/,17 770,28bit.ru,18335,Материнская плата ASUS PRIME Z590-P WIFI 90MB1810-M0EAY1
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/44/88/18844/images/31525/31525.170x0.jpeg,https://28bit.ru/materinskaya-plata-asus-tuf-gaming-b650m-plus-90mb1bg0-m0eay0/,17 840,28bit.ru,19473,Материнская плата ASUS TUF GAMING B650M-PLUS 90MB1BG0-M0EAY0
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/38/52/5238/images/9830/9830.170x0.jpeg,https://28bit.ru/materinskaya-plata-asrock-x570-steel-legend/,17 910,28bit.ru,5239,Материнская плата ASRock X570 STEEL LEGEND
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/39/76/17639/images/30286/30286.170x0.jpeg,https://28bit.ru/videokarta-biostar-va67t6tml9-radeon-rx-6700-xt-12gb/,37 140,28bit.ru,18245,Видеокарта BIOSTAR (VA67T6TML9) Radeon RX 6700 XT 12GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/53/90/19053/images/32070/32070.170x0.jpeg,https://28bit.ru/videokarta-pny-36ism6md1gsk-geforce-rtx-3060-ti-8gb-sg-1-click-oc-plus/,37 140,28bit.ru,19690,Видеокарта KFA2 (36ISM6MD1GSK) GeForce RTX 3060 Ti 8GB SG 1-Click OC Plus
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/20/13/11320/images/13500/13500.170x0.png,https://28bit.ru/videokarta-inno3d-n306t2-08d6x-119032dh-geforce-rtx-3060-ti-8gb-twin-x2-oc-lhr/,37 230,28bit.ru,11611,Видеокарта INNO3D (N306T2-08D6X-119032DH) GeForce RTX 3060 Ti 8GB TWIN X2 OC LHR
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/05/11/11105/images/13316/13316.170x0.jpeg,https://28bit.ru/videokarta-msi-rtx-3060-ti-ventus-3x-8g-oc-geforce-rtx-3060-ti-8gb-ventus-3x-oc-lhr/,37 600,28bit.ru,11396,Видеокарта MSI (RTX 3060 TI VENTUS 3X 8G OC) GeForce RTX 3060 Ti 8GB VENTUS 3X OC LHR
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/86/86/18686/images/31368/31368.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n306xtgaming-oc-8gd-geforce-rtx-3060-ti-8gb-gddr6x-gaming-oc/,37 990,28bit.ru,19315,Видеокарта GIGABYTE (GV-N306TXGAMING OC-8GD) GeForce RTX 3060 Ti 8GB GDDR6X GAMING OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/01/95/19501/images/34596/34596.170x0.jpeg,https://28bit.ru/videokarta-inno3d-c306t4-086xx-1820va35r-geforce-rtx-3060-ti-8gb-ichill-x4/,38 230,28bit.ru,20138,Видеокарта INNO3D (C306T4-086XX-1820VA35R) GeForce RTX 3060 Ti 8GB ICHILL X4
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/92/26/12692/images/27872/27872.170x0.jpeg,https://28bit.ru/videokarta-powercolor-axrx-6700xt-12gbd6-3dh-radeon-rx-6700xt-12gb-fighter/,38 610,28bit.ru,12987,Видеокарта PowerColor (AXRX 6700XT 12GBD6-3DH) Radeon RX 6700XT 12GB Fighter
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/08/71/17108/images/29687/29687.170x0.jpeg,https://28bit.ru/materinskaya-plata-msi-mag-h670-tomahawk-wifi-ddr4/,18 180,28bit.ru,17713,Материнская плата MSI MAG H670 TOMAHAWK WIFI DDR4
1,Материнские платы,https://28bit.ru/wa-data/public/shop/products/70/80/18070/images/30647/30647.170x0.png,https://28bit.ru/materinskaya-plata-asrock-z690-steel-legend-d5/,18 230,28bit.ru,18699,Материнская плата ASRock Z690 STEEL LEGEND/D5
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/20/88/18820/images/31501/31501.170x0.jpeg,https://28bit.ru/videokarta-colorful-rtx-3060-ti-ultra-w-oc-g6-geforce-rtx-3060-8gb-ti-igame-ultra-w-oc-g6x-v2-v-gddr6x/,38 990,28bit.ru,19449,Видеокарта Colorful (RTX 3060 Ti Ultra W OC G6X V2-V) GeForce RTX 3060 Ti 8Gb iGame Ultra W OC G6X V2-V GDDR6X
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/25/13/11325/images/13503/13503.170x0.png,https://28bit.ru/videokarta-msi-rtx-3060-ti-gaming-x-geforce-rtx-3060-ti-8gb-gaming-x-lhr/,39 160,28bit.ru,11616,Видеокарта MSI (RTX 3060 Ti GAMING X 8G LHR) GeForce RTX 3060 Ti 8GB GAMING X LHR
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/35/87/18735/images/31416/31416.170x0.jpeg,https://28bit.ru/videokarta-msi-rtx-3060-ti-ventus-3x-8gd6x-oc-geforce-rtx-3060-ti-8gb-ventus-3x-d6x-oc/,39 610,28bit.ru,19364,Видеокарта MSI (RTX 3060 Ti VENTUS 3X 8GD6X OC) GeForce RTX 3060 Ti 8Gb VENTUS 3X D6X OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/22/14/11422/images/13599/13599.170x0.jpeg,https://28bit.ru/videokarta-pny-t1000-vcnt1000-sb-pg172-4-gb/,39 970,28bit.ru,11713,Видеокарта PNY (VCNT1000-SB) T1000 4 GB PG172
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/23/14/11423/images/13600/13600.170x0.jpeg,https://28bit.ru/videokarta-pny-t1000-vcnt1000-blk-pg172-4-gb/,39 970,28bit.ru,11714,Видеокарта PNY (VCNT1000-BLK) T1000 4 GB PG172
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/22/93/19322/images/32620/32620.170x0.jpeg,https://28bit.ru/videokarta-gigabyte-gv-n306tvision-8gd-rtx-3060-ti-8gb-vision/,39 990,28bit.ru,19959,Видеокарта GIGABYTE (GV-N306TVISION-8GD) GeForce RTX 3060 Ti 8GB VISION
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/55/76/17655/images/30302/30302.170x0.jpeg,https://28bit.ru/videokarta-asus-dual-rx6750xt-o12g-radeon-rx-6750-xt-12gb-dual-oc/,40 510,28bit.ru,18261,Видеокарта ASUS (DUAL-RX6750XT-O12G) Radeon RX 6750 XT 12GB DUAL OC
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/19/93/19319/images/32617/32617.170x0.jpeg,https://28bit.ru/videokarta-sinotex-ninja-nk307fg86f-rtx-3070-8gb/,40 510,28bit.ru,19956,Видеокарта Sinotex Ninja (NK307FG86F) GeForce RTX 3070 8GB
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/01/06/10601/images/12830/12830.170x0.jpeg,https://28bit.ru/videokarta-asrock-rx6700xt-cld-12g-radeon-rx-6700-xt-12gb-challenger-d/,40 520,28bit.ru,10892,Видеокарта ASRock (RX6700XT CLD 12G) Radeon RX 6700 XT 12GB Challenger D
1,Видеокарты,https://28bit.ru/wa-data/public/shop/products/93/92/19293/images/32503/32503.170x0.jpeg,https://28bit.ru/videokarta-afox-af3070-8192d6h4-geforce-rtx-3070-8gb/,40 700,28bit.ru,19930,Видеокарта AFox (AF3070-8192D6H4) GeForce RTX 3070 8GB
1,Память,https://28bit.ru/wa-data/public/shop/products/29/70/17029/images/30728/30728.170x0.jpg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-netac-shadow-blue-ntsdd4p36sp-08b/,1 950,28bit.ru,17634,Оперативная память 8 Gb 3600 MHz NETAC SHADOW Blue (NTSDD4P36SP-08B)
1,Память,https://28bit.ru/wa-data/public/shop/products/50/28/12850/images/28026/28026.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-patriot-pc28800-pve248g360c0/,1 960,28bit.ru,13145,Оперативная память 8 Gb 3600 MHz PATRIOT PC28800 (PVE248G360C0)
1,Память,https://28bit.ru/wa-data/public/shop/products/26/39/13926/images/29052/29052.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-adata-xpg-ax4u32008g16a-cbkd45/,1 960,28bit.ru,14497,Оперативная память 8 Gb 3200 MHz ADATA XPG (AX4U32008G16A-CBKD45)
1,Память,https://28bit.ru/wa-data/public/shop/products/42/71/17142/images/29721/29721.170x0.jpeg,https://28bit.ru/8gb-kingston-ddr4-3200-so-dimm-kvr32s22s6-8-non-ecc-unbuffered-cl22-1-2v-1rx16-rtl-310887/,1 970,28bit.ru,17747,Оперативная память 8 Gb 3200 MHz Kingston (KVR32S22S6/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/27/80/18027/images/30574/30574.170x0.png,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-gammix-d20-ax4u36008g18i-cbk20/,1 970,28bit.ru,18653,Оперативная память 8 Gb 3600 MHz ADATA XPG GAMMIX D20 (AX4U36008G18I-CBK20)
1,Память,https://28bit.ru/wa-data/public/shop/products/65/23/12365/images/27562/27562.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-amd-rgb-r7s48g2606u2s-rgb/,1 980,28bit.ru,12660,Оперативная память 8 Gb 2666 MHz AMD RGB (R7S48G2606U2S-RGB)
1,Память,https://28bit.ru/wa-data/public/shop/products/75/75/17575/images/30226/30226.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-netac-shadow-ii-black-ntswd4p36sp-08k/,1 980,28bit.ru,18180,Оперативная память 8 Gb 3600 MHz NETAC SHADOW II Black (NTSWD4P36SP-08K)
1,Память,https://28bit.ru/wa-data/public/shop/products/26/70/17026/images/30731/30731.170x0.jpg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-netac-shadow-red-ntsdd4p36sp-08r/,2 000,28bit.ru,17631,Оперативная память 8 Gb 3600 MHz NETAC SHADOW Red (NTSDD4P36SP-08R)
1,Память,https://28bit.ru/wa-data/public/shop/products/92/84/18492/images/31181/31181.170x0.png,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-patriot-pvs48g360c8/,2 000,28bit.ru,19121,Оперативная память 8 Gb 3600 MHz PATRIOT (PVS48G360C8)
1,Память,https://28bit.ru/wa-data/public/shop/products/24/70/17024/images/30732/30732.170x0.jpg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-netac-cl-18-gray-ntsdd4p36sp-08e/,2 020,28bit.ru,17629,Оперативная память 8 Gb 3600 MHz NETAC CL 18 Gray (NTSDD4P36SP-08E)
1,Память,https://28bit.ru/wa-data/public/shop/products/65/92/19265/images/32287/32287.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-gammix-d10-rgb-ax4u36008g18i-sb10/,2 020,28bit.ru,19902,Оперативная память 8 Gb 3600 MHz ADATA GAMMIX D10 RGB (AX4U36008G18I-SB10)
1,Память,https://28bit.ru/wa-data/public/shop/products/42/76/17642/images/30289/30289.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-amd-rgb-r9s48g3606u2s-rgb_1/,2 040,28bit.ru,18248,Оперативная память 8 Gb 3600 MHz AMD RGB (R9S48G3606U2S-RGB)
1,Память,https://28bit.ru/wa-data/public/shop/products/44/87/18744/images/31425/31425.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-spectrix-d45g-rgb-black-ax4u36008g18i-cbkd45g/,2 050,28bit.ru,19373,Оперативная память 8 Gb 3600 MHz ADATA XPG SPECTRIX D45G RGB Black (AX4U36008G18I-CBKD45G)
1,Память,https://28bit.ru/wa-data/public/shop/products/06/97/9706/images/12012/12012.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-gigabyte-black-gp-gr26c16s8k1hu408/,2 100,28bit.ru,9997,Оперативная память 8 Gb 2666 MHz GIGABYTE Black (GP-GR26C16S8K1HU408)
1,Память,https://28bit.ru/wa-data/public/shop/products/44/39/13944/images/29067/29067.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-kingston-fury-renegade-black-kf426c13rb-8/,2 110,28bit.ru,14515,Оперативная память 8 Gb 2666 MHz Kingston FURY RENEGADE Black (KF426C13RB/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/32/39/13932/images/29056/29056.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-gammix-d45g-rgb-black-ax4u36008g18i-cbkd45/,2 140,28bit.ru,14503,Оперативная память 8 Gb 3600 MHz ADATA GAMMIX D45G RGB Black (AX4U36008G18I-CBKD45)
1,Память,https://28bit.ru/wa-data/public/shop/products/58/72/17258/images/29911/29911.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-spectrix-d50-rgb-ax4u36008g18i-st50/,2 160,28bit.ru,17863,Оперативная память 8 Gb 3600 MHz ADATA XPG SPECTRIX D50 RGB (AX4U36008G18I-ST50)
1,Память,https://28bit.ru/wa-data/public/shop/products/01/28/12801/images/27977/27977.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-1600-mhz-patriot-viper-3-pv38g160c9k/,2 170,28bit.ru,13096,Оперативная память 8 Gb 1600 MHz PATRIOT VIPER 3 (PV38G160C9K)
1,Память,https://28bit.ru/wa-data/public/shop/products/90/79/17990/images/30545/30545.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4000-mhz-patriot-viper-elite-ii-pve248g400c0/,2 220,28bit.ru,18616,Оперативная память 8 Gb 4000 MHz PATRIOT VIPER ELITE II (PVE248G400C0)
1,Память,https://28bit.ru/wa-data/public/shop/products/10/80/18010/images/30565/30565.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-patriot-viper-steel-pvsr48g320c8/,2 220,28bit.ru,18636,Оперативная память 8 Gb 3200 MHz PATRIOT VIPER STEEL (PVSR48G320C8)
1,Память,https://28bit.ru/wa-data/public/shop/products/48/26/12648/images/27828/27828.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8gb-3200-mhz-samsung-m378a1k43eb2-cwe-m378a1k43eb2-cwed0/,2 230,28bit.ru,12943,Оперативная память 8 Gb 3200 MHz Samsung (M378A1K43EB2-CWE) (M378A1K43EB2-CWED0)
1,Память,https://28bit.ru/wa-data/public/shop/products/79/75/17579/images/30230/30230.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-netac-shadow-ii-white-ntswd4p36sp-08w/,2 230,28bit.ru,18184,Оперативная память 8 Gb 3600 MHz NETAC SHADOW II White (NTSWD4P36SP-08W)
1,Память,,https://28bit.ru/r948g3000s2s-uo-ddr4-8gb-3000mhz-so-dimm-12v-bulktray-182248/,2 250,28bit.ru,10335,Оперативная память 8 Gb 3000 MHz AMD SODIMM OEM (R948G3000S2S-UO)
1,Память,https://28bit.ru/wa-data/public/shop/products/21/28/12821/images/27997/27997.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-patriot-viper-steel-gaming-pvs48g320c6k/,2 270,28bit.ru,13116,Оперативная память 8 Gb 3200 MHz PATRIOT VIPER STEEL Gaming (PVS48G320C6K)
1,Память,https://28bit.ru/wa-data/public/shop/products/22/28/12822/images/27998/27998.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-patriot-viper-4-blackout-pvb48g320c6k/,2 270,28bit.ru,13117,Оперативная память 8 Gb 3200 MHz PATRIOT VIPER 4 BLACKOUT (PVB48G320C6K)
1,Память,https://28bit.ru/wa-data/public/shop/products/63/72/17263/images/29916/29916.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-gammix-d30-ax4u36008g18i-sb30/,2 270,28bit.ru,17868,Оперативная память 8 Gb 3600 MHz ADATA XPG GAMMIX D30 (AX4U36008G18I-SB30)
1,Память,https://28bit.ru/wa-data/public/shop/products/75/15/11575/images/26835/26835.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-kingston-fury-beast-black-kf432c16bb8/,2 280,28bit.ru,11870,Оперативная память 8 Gb 3200 MHz Kingston FURY BEAST (KF432C16BB/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/58/18/11858/images/27069/27069.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-4-gb-2666-mhz-kingston-fury-beast-black-kf426c16bb4/,2 290,28bit.ru,12153,Оперативная память 4 Gb 2666 MHz Kingston FURY BEAST Black (KF426C16BB/4)
1,Память,https://28bit.ru/wa-data/public/shop/products/98/79/17998/images/30553/30553.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-patriot-psd58g480041/,2 310,28bit.ru,18624,Оперативная память 8 Gb 4800 MHz PATRIOT (PSD58G480041)
1,Память,https://28bit.ru/wa-data/public/shop/products/14/82/18214/images/30927/30927.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-patriot-sl-psd58g480041s/,2 310,28bit.ru,18843,Оперативная память 8 Gb 4800 MHz PATRIOT SL (PSD58G480041S)
1,Память,https://28bit.ru/wa-data/public/shop/products/50/86/18650/images/31334/31334.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-spectrix-d50-ax4u36008g18i-sw50/,2 350,28bit.ru,19279,Оперативная память 8 Gb 3600 MHz ADATA XPG SPECTRIX D50 (AX4U36008G18I-SW50)
1,Память,https://28bit.ru/wa-data/public/shop/products/11/80/18011/images/30566/30566.170x0.png,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-patriot-viper-steel-rgb-pvsr48g360c0/,2 360,28bit.ru,18637,Оперативная память 8 Gb 3600 MHz PATRIOT VIPER STEEL RGB (PVSR48G360C0)
1,Память,https://28bit.ru/wa-data/public/shop/products/66/91/19166/images/32188/32188.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-5200-mhz-patriot-signature-line-psd58g520041/,2 360,28bit.ru,19803,Оперативная память 8 Gb 5200 MHz PATRIOT SIGNATURE LINE (PSD58G520041)
1,Память,https://28bit.ru/wa-data/public/shop/products/79/87/18779/images/31460/31460.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-amd-r5s58g4800u1s/,2 370,28bit.ru,19408,Оперативная память 8 Gb 4800 MHz AMD (R5S58G4800U1S)
1,Память,https://28bit.ru/wa-data/public/shop/products/81/68/16881/images/29202/29202.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-16-gb-2666-mhz-amd-r7-perfomance-series-black-r7s416g2606u2s/,2 400,28bit.ru,17453,Оперативная память 16 Gb 2666 MHz AMD R7 PERFOMANCE SERIES Black (R7S416G2606U2S)
1,Память,https://28bit.ru/wa-data/public/shop/products/90/72/17290/images/29945/29945.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-hikvision-hked4081cba2d2za4-8g/,2 400,28bit.ru,17895,Оперативная память 8 GB 3200 MHz HIKVISION (HKED4081CBA2D2ZA4/8G)
1,Память,https://28bit.ru/wa-data/public/shop/products/18/79/17918/images/30474/30474.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-corsair-value-cmv8gx4m1a2666c18/,2 400,28bit.ru,18544,Оперативная память 8 Gb 2666 MHz CORSAIR VALUE (CMV8GX4M1A2666C18)
1,Память,https://28bit.ru/wa-data/public/shop/products/20/79/17920/images/30476/30476.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-corsair-vengeance-lpx-red-cmk8gx4m1a2666c16r/,2 400,28bit.ru,18546,Оперативная память 8 Gb 2666 MHz CORSAIR VENGEANCE LPX Red (CMK8GX4M1A2666C16R)
1,Память,https://28bit.ru/wa-data/public/shop/products/29/80/18029/images/30575/30575.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3600-mhz-adata-xpg-spectrix-d60g-ax4u36008g18i-st60/,2 440,28bit.ru,18655,Оперативная память 8 GB 3600 MHz ADATA XPG SPECTRIX D60G (AX4U36008G18I-ST60)
1,Память,https://28bit.ru/wa-data/public/shop/products/05/16/11605/images/26865/26865.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-2666-mhz-kingston-fury-impact-kf426s15ib8/,2 480,28bit.ru,11900,Оперативная память 8 Gb 2666 MHz Kingston FURY IMPACT (KF426S15IB/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/68/92/19268/images/32290/32290.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-team-group-elite-plus-tpbd58g4800hc40016/,2 480,28bit.ru,19905,Оперативная память 8 Gb 4800 MHz Team Group ELITE PLUS (TPBD58G4800HC40016)
1,Память,https://28bit.ru/wa-data/public/shop/products/45/71/17145/images/29724/29724.170x0.jpeg,https://28bit.ru/8gb-kingston-ddr4-3733-dimm-fury-beast-black-gaming-memory-kf437c19bb-8-non-ecc-cl19-1-35v-1gx8-rtl-319705/,2 510,28bit.ru,17750,Оперативная память 8 Gb 3733 MHz Kingston FURY BEAST (KF437C19BB/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/60/78/17860/images/30422/30422.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4133-mhz-adata-xpg-spectrix-d41-rgb-ax4u41338g19j-st41/,2 520,28bit.ru,18479,Оперативная память 8 Gb 4133 MHz ADATA XPG SPECTRIX D41 RGB (AX4U41338G19J-ST41)
1,Память,,https://28bit.ru/operativnaya-pamyat-16-gb-2666-mhz-amd-r7-perfomance-series-black-r7416g2606s2s-uo/,2 540,28bit.ru,10315,Оперативная память 16 Gb 2666 MHz AMD R7 PERFOMANCE SERIES Black (R7416G2606S2S-UO)
1,Память,,https://28bit.ru/ddr4-8gb-4000mhz-long-dimm-135v-heat-shield-retail-r9s48g4006u2s-rtl-40-183337/,2 550,28bit.ru,10333,Оперативная память 8 Gb 4000 MHz AMD R9 GAMERS SERIES (R9S48G4006U2S)
1,Память,https://28bit.ru/wa-data/public/shop/products/14/16/11614/images/26874/26874.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-kingston-fury-renegade-black-kf432c16rb8/,2 550,28bit.ru,11909,Оперативная память 8 Gb 3200 MHz Kingston FURY RENEGADE Black (KF432C16RB/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/15/74/17415/images/30070/30070.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3200-mhz-netac-shadow-rgb-gray-ntsrd4p32sp-08e/,2 550,28bit.ru,18020,Оперативная память 8 Gb 3200 MHz NETAC SHADOW RGB Gray (NTSRD4P32SP-08E)
1,Память,https://28bit.ru/wa-data/public/shop/products/43/98/9843/images/12149/12149.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-3733-mhz-kingston-hyperx-fury-rgb-hx437c19fb3a8-/,2 560,28bit.ru,10134,Оперативная память 8 Gb 3733 MHz Kingston HYPERX FURY RGB (HX437C19FB3A/8)
1,Память,https://28bit.ru/wa-data/public/shop/products/67/28/12867/images/28043/28043.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-16-gb-2666-mhz-apacer-pc21300-el-16g2v-gnh/,2 570,28bit.ru,13162,Оперативная память 16 Gb 2666 MHz Apacer PC21300 (EL.16G2V.GNH)
1,Память,,https://28bit.ru/operativnaya-pamyat-16-gb-2400-mhz-amd-r7-perfomance-series-black-r7416g2400s2s-uo/,2 590,28bit.ru,10291,Оперативная память 16 Gb 2400 MHz AMD R7 PERFOMANCE SERIES Black (R7416G2400S2S-UO)
1,Память,https://28bit.ru/wa-data/public/shop/products/19/72/17219/images/29833/29833.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-16-gb-2666-mhz-adata-ad4s266616g19-sgn/,2 650,28bit.ru,17824,Оперативная память 16 Gb 2666 MHz ADATA (AD4S266616G19-SGN)
1,Память,https://28bit.ru/wa-data/public/shop/products/25/74/17425/images/30080/30080.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-netac-basic-ntbsd5n48sp-08/,2 670,28bit.ru,18030,Оперативная память 8 Gb 4800 MHz NETAC Basic (NTBSD5N48SP-08)
1,Память,https://28bit.ru/wa-data/public/shop/products/41/87/18741/images/31422/31422.170x0.jpeg,https://28bit.ru/operativnaya-pamyat-8-gb-4800-mhz-adata-ad5s48008g-s/,2 730,28bit.ru,19370,Оперативная память 8 Gb 4800 MHz ADATA (AD5S48008G-S)
